id,created_at,enabled,price_range,average_ticket,takeout_time,delivery_time,minimum_order_value,merchant_zip_code,merchant_city,merchant_state,merchant_country
114575ed-2eae-43dc-ab2d-b1a21d2cea72,2017-01-20T13:15:21.407Z,true,3,60.0,0,25,15.0,30720,BELO HORIZONTE,MG,BR
12e3beb5-e19c-41fc-9e69-cf9ba2a22c11,2017-01-23T12:40:51.028Z,false,3,60.0,0,50,25.0,97326,SAO BERNARDO DO CAMPO,SP,BR
1b744b8a-44ce-48f4-8ca4-265e7a9987d6,2017-01-20T13:15:05.301Z,true,3,80.0,0,0,30.0,31720,SAO PAULO,SP,BR
504a11ac-300f-42c3-864a-e0844c80c17b,2017-01-20T13:15:12.482Z,true,4,80.0,0,60,30.0,91720,PORTO ALEGRE,RS,BR
51192503-0608-4049-b049-ea559d0b68f5,2017-01-20T13:13:18.833Z,true,4,80.0,0,0,35.0,45200,SAO PAULO,SP,BR
5b888575-47a8-47e5-9980-e613a29abea8,2017-01-20T13:14:18.974Z,true,3,60.0,20,25,20.0,42030,SAO PAULO,SP,BR
5d46b095-0db7-4177-9474-7bb1782b02de,2017-01-20T13:13:55.725Z,true,3,60.0,0,0,20.0,50190,SAO PAULO,SP,BR
5ee850fe-47dc-4736-bcff-6c0071733a24,2017-01-20T13:15:39.803Z,true,3,60.0,0,45,0.0,29761,SAO PAULO,SP,BR
6dd2cabe-d5ac-4ec6-b8a1-a9afdfafd2ed,2017-01-23T12:38:53.786Z,false,1,30.0,0,75,9.0,12232,SAO JOSE DOS CAMPOS,SP,BR
6f9836a8-6104-4094-8715-8c9abc78ee3d,2017-01-20T13:15:50.854Z,true,2,40.0,20,0,14.0,92106,SANTO ANDRE,SP,BR
714858a7-6f06-4f72-989b-f0b6f9629198,2017-01-23T12:52:10.199Z,false,1,30.0,0,60,10.0,33240,SAO PAULO,SP,BR
7451a40b-c188-4f5e-bc44-48e0b9e0cb0e,2017-01-20T13:15:33.556Z,true,5,100.0,0,0,15.0,30310,BELO HORIZONTE,MG,BR
751b5f26-e2fd-4f89-97e5-fbbd4555dec6,2017-01-20T13:14:34.645Z,true,2,40.0,0,0,15.0,70675,BRASILIA,DF,BR
753fa2cb-c191-4c5a-8466-13c0281a42ff,2017-01-20T13:15:21.879Z,true,3,60.0,0,40,12.0,20130,SAO PAULO,SP,BR
76ac7da0-0882-40aa-ad51-9243d1bf0539,2017-01-23T12:47:56.460Z,true,3,60.0,0,0,25.0,30240,SAO PAULO,SP,BR
7a9d96ab-2f5d-4008-81d7-713c5fbd0034,2017-01-20T13:14:09.859Z,true,5,81.0,0,0,39.0,14150,SAO PAULO,SP,BR
7abd27f5-0678-445f-8adb-ff29f9f09ab4,2017-01-23T12:33:03.156Z,false,4,80.0,0,45,40.0,14025,RIBEIRAO PRETO,SP,BR
7e1da6dc-5c1a-42e1-8621-0b4690e803c3,2017-01-20T13:15:34.458Z,true,3,60.0,0,0,30.0,30690,BELO HORIZONTE,MG,BR
88c2835e-aa08-4a79-aaf5-3d3ca36c34b0,2017-01-23T12:47:50.594Z,false,2,40.0,0,60,25.0,40285,SALVADOR,BA,BR
9147c859-3708-42d1-b9d3-85c31a2c62fe,2017-01-23T12:38:54.110Z,false,1,30.0,0,60,0.0,79033,CAMPO GRANDE,MS,BR
9671d89b-a9e1-411a-96a5-bfc3451ebdc0,2017-01-23T12:51:12.149Z,false,3,60.0,0,45,20.0,89235,JOINVILLE,SC,BR
97e04276-69e7-45f9-a860-83869e56e7f2,2017-01-20T13:14:08.907Z,true,3,60.0,0,0,20.0,15015,SAO JOSE DO RIO PRETO,SP,BR
9d90352a-be05-4d8e-ba47-b415e05780bb,2017-01-20T13:13:17.229Z,false,3,60.0,0,50,12.0,22743,RIO DE JANEIRO,RJ,BR
a489270a-fb64-4136-b033-d3518111b5b0,2017-01-20T13:13:48.345Z,true,2,40.0,0,0,4.99,60810,FORTALEZA,CE,BR
aa242964-98ab-42f6-ae49-f27835d0d37a,2017-01-20T13:14:42.156Z,true,3,80.0,40,0,29.0,91102,SANTO ANDRE,SP,BR
ae898259-0ab6-4b11-900a-e967b19ce3f4,2017-01-20T13:13:58.449Z,false,3,60.0,0,30,24.0,13334,INDAIATUBA,SP,BR
b1bcfb33-8df0-4fea-bf57-04e634cfb822,2017-01-20T13:16:00.090Z,true,2,40.0,10,0,0.0,22250,RIO DE JANEIRO,RJ,BR
b2685a3a-0c0e-4d3c-a9cd-09a33693f563,2017-01-20T13:15:27.285Z,true,4,60.0,0,0,28.0,75110,ANAPOLIS,GO,BR
b781a2bb-0664-4a45-83e8-653f73491b47,2017-01-20T13:14:29.287Z,true,2,40.0,30,0,14.0,91020,PORTO ALEGRE,RS,BR
bad6fb08-83d2-4cc4-ad08-88f89f412b8e,2017-01-20T13:15:17.040Z,false,3,60.0,0,45,0.0,49035,ARACAJU,SE,BR
bf7a19a0-1fa7-47cd-af5e-a5a320d9f36c,2017-01-20T13:15:16.668Z,true,1,30.0,0,45,0.0,30494,BELO HORIZONTE,MG,BR
c0a89b84-33ee-4193-a881-2b35fd580daa,2017-01-23T12:38:12.052Z,false,4,80.0,0,50,15.0,41730,SALVADOR,BA,BR
c324a071-9599-4942-b7b0-904ad9928d3a,2017-01-20T13:13:52.388Z,true,3,60.0,0,40,20.0,43010,SAO PAULO,SP,BR
c73ef757-edb1-4cdb-9780-f82a0c8366a3,2017-01-20T13:15:44.350Z,false,3,60.0,0,0,0.0,11045,SANTOS,SP,BR
cdaf3075-e8e2-4c1a-a36e-be27a8252d9a,2017-01-23T12:42:08.561Z,false,3,60.0,0,50,10.0,36036,JUIZ DE FORA,MG,BR
d3394585-3881-452d-897e-d906fdb20d62,2017-01-20T13:15:42.933Z,true,2,40.0,0,0,14.0,38026,UBERABA,MG,BR
d7bbceb5-e10d-4228-a941-f18ab4ba3b27,2017-01-20T13:16:00.741Z,true,3,60.0,0,30,25.0,66635,BELEM,PA,BR
deb979ce-7c15-4007-bae5-65ebd05a2725,2017-01-20T13:15:49.721Z,true,3,60.0,0,65,0.0,59066,NATAL,RN,BR
ec5523b2-40e6-4bda-aa24-d34de4c6476f,2017-01-20T13:14:07.838Z,true,1,30.0,0,49,0.0,46050,SAO PAULO,SP,BR
ee4c9f17-32f1-4239-b828-749a8083deb5,2017-01-23T12:40:48.720Z,false,3,60.0,0,50,18.0,17017,BAURU,SP,BR
ffdfadf4-70fe-41f2-8f26-74c3afebdac1,2017-01-20T13:14:48.948Z,true,3,80.0,20,0,25.0,24200,SAO PAULO,SP,BR
039f222d-ea69-47a7-9609-e4c8ea412fbe,2017-01-20T13:15:24.042Z,true,2,40.0,0,0,15.0,21240,SAO PAULO,SP,BR
08302566-ad56-4885-a154-0026861ccb95,2017-01-20T13:13:33.010Z,false,5,100.0,0,50,30.0,22410,RIO DE JANEIRO,RJ,BR
130f8e57-ff33-41c3-99aa-2e522a86aced,2017-01-20T13:13:34.865Z,true,3,60.0,20,0,20.0,90460,PORTO ALEGRE,RS,BR
1d990599-410f-4d2a-a21b-a7dadfbad52a,2017-01-20T13:14:51.186Z,false,1,30.0,0,30,5.0,30451,BELO HORIZONTE,MG,BR
1dc2682f-bacd-4251-b48c-608ba4bfc52d,2017-01-20T13:14:21.614Z,true,3,60.0,40,0,20.0,20720,RIO DE JANEIRO,RJ,BR
22585d1a-e793-4e4d-b0c3-c6a0fda7f8b4,2017-01-23T12:50:50.391Z,false,1,30.0,0,40,20.0,35680,SAO PAULO,SP,BR
59cc2ba9-4fbe-4473-b4c9-b525b5f74b0f,2017-01-20T13:15:12.754Z,false,1,30.0,0,60,25.0,30110,BELO HORIZONTE,MG,BR
6042e59b-adac-484e-9747-89da99ee0834,2017-01-20T13:14:43.168Z,true,1,30.0,0,0,10.0,86060,LONDRINA,PR,BR
610b225d-5c29-40ac-8f94-920ada816f2b,2017-01-20T13:13:37.464Z,false,3,60.0,0,55,0.0,58037,JOAO PESSOA,PB,BR
6aed59f7-c912-4f43-a5c9-d079871523e0,2017-01-23T12:43:17.881Z,false,1,30.0,0,50,20.0,72140,BRASILIA,DF,BR
743897b3-ef77-4b3b-ad3f-e52c27c531f0,2017-01-20T13:14:23.340Z,true,2,40.0,0,0,20.0,20031,RIO DE JANEIRO,RJ,BR
7a3b5e24-11fc-4332-b325-9a4c98cc95b9,2017-01-20T13:14:07.800Z,true,2,60.0,0,0,25.0,36062,JUIZ DE FORA,MG,BR
7d290db8-1e11-4446-9aae-bbe6322eedf7,2017-01-20T13:15:12.625Z,true,1,30.0,0,50,10.0,81030,CURITIBA,PR,BR
81062b92-98f8-40d7-a501-0aeee7ff0425,2017-01-23T12:50:41.693Z,false,3,60.0,0,50,30.0,31190,SAO PAULO,SP,BR
932246b2-4e5c-42f5-a1d3-f57042a1ff7e,2017-01-20T13:15:44.452Z,false,3,60.0,0,60,25.0,74650,GOIANIA,GO,BR
93f1ef6b-40bd-407c-b9df-8a80a55cd5ef,2017-01-20T13:14:36.936Z,false,2,40.0,25,0,0.0,70774,BRASILIA,DF,BR
98af6ce4-5934-4804-a49c-7d1e347449ef,2017-01-20T13:16:15.353Z,false,2,40.0,0,45,1.0,51020,RECIFE,PE,BR
a9f1c8d4-ec25-4c4f-ab78-299bd9764c3b,2017-01-20T13:14:24.604Z,true,3,60.0,20,0,25.0,51452,SAO PAULO,SP,BR
b9e56da9-b1d2-480d-b0b6-592f0c81ae36,2017-01-20T13:13:40.589Z,true,4,80.0,0,0,25.0,14220,SAO PAULO,SP,BR
c5faaa77-4a48-4aac-96d4-ee7002e9d853,2017-01-20T13:13:59.544Z,false,1,30.0,0,50,10.0,36035,JUIZ DE FORA,MG,BR
d8b0c0f3-340d-44ec-8d12-c3b73da93c07,2017-01-20T13:13:44.983Z,true,5,80.0,0,0,25.0,65420,SANTANA DE PARNAIBA,SP,BR
daf90d06-313d-4f03-9dba-a40c136743c5,2017-01-20T13:15:55.210Z,true,1,30.0,0,0,0.0,81920,CURITIBA,PR,BR
e900f540-f21b-4785-bab9-dd870ab209b2,2017-01-23T12:48:27.840Z,true,3,60.0,0,0,15.0,70800,GUARULHOS,SP,BR
f3b2e0f0-172d-4211-a469-87fcc60134e8,2017-01-20T13:12:52.589Z,false,5,81.0,30,15,10.0,22271,RIO DE JANEIRO,RJ,BR
ff664ae0-6dc8-42e2-975f-1c4d9beb16a5,2017-01-20T13:15:26.358Z,true,3,40.0,0,0,15.0,24081,SAO PAULO,SP,BR
ffd8f465-a602-41d8-b897-b9f8af635664,2017-01-20T13:16:00.966Z,true,2,60.0,0,0,0.0,13070,CAMPINAS,SP,BR
1a1224b1-94b1-4e7e-8837-f51da0a1208b,2017-01-20T13:15:35.173Z,true,2,40.0,0,45,0.0,35851,SAO PAULO,SP,BR
1b9bbb13-1e1e-4c31-96fd-f5d5ed61c1e3,2017-01-20T13:15:35.625Z,true,1,30.0,0,0,15.0,12236,SAO JOSE DOS CAMPOS,SP,BR
2424482c-599e-414e-aa7b-f9595226e56c,2017-01-20T13:14:20.931Z,true,2,40.0,0,0,15.0,14409,FRANCA,SP,BR
28289178-6133-4b7b-b33f-03599e10a0ab,2017-01-20T13:15:33.469Z,true,3,60.0,0,0,25.0,31230,BELO HORIZONTE,MG,BR
28668b10-3375-44f0-b8aa-d75698087887,2017-01-20T13:15:49.608Z,false,3,60.0,0,50,0.0,60115,FORTALEZA,CE,BR
2a626bc2-9d9b-4041-b2a7-e72a3fdded00,2017-01-20T13:14:54.956Z,true,4,80.0,0,0,55.0,80610,CURITIBA,PR,BR
4cb4dd4c-af07-4a39-aa4b-61c1281aeb5d,2017-01-20T13:15:14.888Z,false,3,60.0,0,0,0.0,87803,MOGI DAS CRUZES,SP,BR
4d4b41c7-59c6-47a8-b861-20a63d52ebdd,2017-01-20T13:15:35.872Z,true,3,60.0,20,0,0.0,58038,JOAO PESSOA,PB,BR
4d5547a1-800a-413d-8d70-205efa354805,2017-01-20T13:14:10.549Z,true,3,60.0,0,0,22.0,12170,SAO PAULO,SP,BR
4ddd11a8-2d2d-4351-9687-80884d89e062,2017-01-20T13:15:38.128Z,true,3,60.0,0,50,20.0,12210,SAO PAULO,SP,BR
5226a21d-4e10-4c1d-b606-f7a0d42b8610,2017-01-20T13:15:06.807Z,true,2,30.0,0,0,9.9,59088,NATAL,RN,BR
531585a8-65d9-4bc6-8409-c5a567cacb12,2017-01-20T13:15:28.263Z,false,2,40.0,0,40,12.0,21550,RIO DE JANEIRO,RJ,BR
54f67064-5bb3-4ce3-adac-3351f99a1089,2017-01-20T13:15:15.083Z,false,3,60.0,0,40,20.0,40030,SAO PAULO,SP,BR
581d7a33-f55a-4cd9-b2ca-5a696bfd082d,2017-01-20T13:13:56.174Z,true,3,60.0,0,0,15.0,41900,SALVADOR,BA,BR
5858ad64-602c-46ec-a57b-e0b4da737bd1,2017-01-20T13:15:23.594Z,true,3,60.0,0,39,12.0,33360,SAO PAULO,SP,BR
5b25c457-dc0e-4c82-bab7-7ce9041b359d,2017-01-23T12:50:49.362Z,false,3,60.0,0,55,0.0,71918,BRASILIA,DF,BR
5cc83b1a-655f-4903-aab7-6b0056be1d15,2017-01-20T13:13:23.258Z,false,4,80.0,30,15,30.0,40420,SAO PAULO,SP,BR
754151b5-ff1a-4a5b-94b3-5819e3c1d16e,2017-01-20T13:15:10.126Z,false,1,30.0,0,40,15.0,88025,FLORIANOPOLIS,SC,BR
88224e3e-7083-441d-abe4-c928b1a39365,2017-01-20T13:14:10.446Z,true,3,80.0,0,0,30.0,30660,SAO PAULO,SP,BR
8b5d3e43-62b0-4e5f-b575-05b54e85338e,2017-01-20T13:15:37.396Z,false,3,60.0,0,70,16.0,91920,PORTO ALEGRE,RS,BR
8e8bcfa8-bfce-48a1-b93b-11968a3b0c92,2017-01-20T13:13:58.256Z,true,3,60.0,15,40,15.0,55641,SAO PAULO,SP,BR
aa792c9e-399c-4f31-bd34-7af3dd1f68b2,2017-01-20T13:14:07.087Z,true,3,60.0,0,0,40.0,35160,IPATINGA,MG,BR
c2b6a7b7-e910-4102-9667-12f8b8f4438e,2017-01-20T13:15:36.663Z,false,2,40.0,0,30,0.0,60822,FORTALEZA,CE,BR
c810d66d-0085-4999-8dd5-a98f8e57019b,2017-01-20T13:13:03.572Z,true,2,40.0,0,0,0.0,15290,SAO PAULO,SP,BR
c95d489e-64d0-4838-9485-ad8905e0b5e2,2017-01-23T12:46:51.100Z,false,2,40.0,0,40,15.0,26582,MESQUITA,RJ,BR
d040f3d4-100f-461e-a02f-ac0b885cfceb,2017-01-20T13:15:18.715Z,true,2,40.0,0,35,15.0,60411,FORTALEZA,CE,BR
d5f001e5-d3eb-4c91-840a-9b919ffcb9ba,2017-01-20T13:14:26.894Z,true,3,60.0,0,0,24.0,17015,BAURU,SP,BR
d9474fc8-68bb-45df-a9ff-8c535aa2f50d,2017-01-20T13:14:13.257Z,true,2,40.0,0,0,15.0,56410,SAO PAULO,SP,BR
da261a09-9ea3-4d3f-bbac-56e457fe90ff,2017-01-20T13:14:23.703Z,true,1,30.0,0,40,0.0,26042,NOVA IGUACU,RJ,BR
f53cf6a6-f78b-4af9-abde-21f10bc927d5,2017-01-20T13:15:10.063Z,false,1,30.0,0,25,0.0,74815,GOIANIA,GO,BR
fa443e93-c79f-450c-9f1e-eb666c525021,2017-01-20T13:14:05.918Z,true,3,60.0,0,0,25.0,69058,MANAUS,AM,BR
03130c8f-8369-46e3-874e-de1aa7c1f118,2017-01-20T13:14:17.984Z,true,3,60.0,0,0,30.0,13425,PIRACICABA,SP,BR
0bc59d13-05b4-473d-a613-8aa58f79f005,2017-01-20T13:14:41.096Z,false,3,60.0,0,35,0.0,11070,SAO PAULO,SP,BR
117956af-3416-4b26-83ed-2bd7cc0b691f,2017-01-20T13:15:45.243Z,true,1,81.0,0,40,0.0,40880,SAO PAULO,SP,BR
13a33cce-1c96-49d6-82df-6d9d114490ac,2017-01-20T13:15:10.720Z,false,3,60.0,0,60,26.9,41830,SALVADOR,BA,BR
1d3db1ce-b385-4bfb-88ac-8a03ff98afe2,2017-01-20T13:14:34.398Z,false,1,30.0,0,50,3.0,72862,NOVO GAMA,GO,BR
215e9b5d-fc02-4dae-8578-99252f85ee4f,2017-01-23T12:49:01.468Z,false,2,40.0,0,45,27.0,20740,RIO DE JANEIRO,RJ,BR
29bb3eae-9543-4d08-b1ef-20d6f81646df,2017-01-20T13:15:15.721Z,true,4,80.0,0,0,30.0,51030,RECIFE,PE,BR
29e545c3-cb93-4c59-8ed5-0f17f445f9c6,2017-01-23T12:41:31.847Z,false,1,30.0,0,70,15.0,92906,SANTO ANDRE,SP,BR
2b57c932-9c3f-4b1f-a4c1-95c43edf0831,2017-01-20T13:15:56.344Z,true,3,60.0,0,45,0.0,51030,RECIFE,PE,BR
2d79ce70-61a6-4437-a86b-798bd0addb72,2017-01-20T13:14:16.131Z,true,3,60.0,20,0,10.0,31210,SAO PAULO,SP,BR
321bdea6-3708-432e-b44b-9d122251a937,2017-01-20T13:14:59.613Z,true,3,60.0,0,0,25.0,20261,RIO DE JANEIRO,RJ,BR
3b6ea30a-4550-4cdf-98a8-60e464ebe07a,2017-01-20T13:15:22.850Z,true,1,30.0,0,60,15.0,41706,SALVADOR,BA,BR
3c26da94-78b0-4ee8-9456-b6ddcbce7655,2017-01-20T13:14:21.126Z,true,4,80.0,0,70,0.0,65410,SANTANA DE PARNAIBA,SP,BR
3c82a6df-c91c-428e-92c5-435cd35ab1ac,2017-01-23T12:47:52.840Z,false,1,30.0,0,50,10.0,22710,RIO DE JANEIRO,RJ,BR
3f080e93-5721-4458-afa5-af6a4be6996e,2017-01-20T13:13:18.432Z,true,2,40.0,0,0,20.0,11055,SANTOS,SP,BR
46165c65-82d8-4315-ba9a-a7c800186fce,2017-01-20T13:15:39.162Z,true,3,60.0,0,80,5.0,93040,SAO LEOPOLDO,RS,BR
4bd7dc9f-c738-41f8-979b-3e0f1ef31f2c,2017-01-20T13:15:32.276Z,false,5,100.0,0,0,30.0,22020,RIO DE JANEIRO,RJ,BR
53487a64-c3c4-4429-9577-eb47223fbe1f,2017-01-20T13:15:33.535Z,true,3,80.0,0,0,15.0,13170,SUMARE,SP,BR
67bc62df-e07d-4bd3-84ef-f9d56f3e6a69,2017-01-20T13:13:13.884Z,true,2,40.0,10,0,19.0,41830,SALVADOR,BA,BR
7034837f-1ea1-467d-bccc-4f15daf96f7b,2017-01-20T13:13:30.065Z,true,3,60.0,0,0,0.0,50731,RECIFE,PE,BR
72052e2c-70f2-4bf5-a98e-81c39dfdd018,2017-01-20T13:13:26.352Z,true,1,30.0,0,0,0.0,50670,RECIFE,PE,BR
75353083-9165-40f2-8c41-5a73c87ccf2d,2017-01-20T13:15:23.307Z,false,3,60.0,0,50,30.0,22775,RIO DE JANEIRO,RJ,BR
7972d54d-6db0-47c5-bff9-792ca4a8f1c9,2017-01-20T13:14:53.041Z,false,3,60.0,0,30,19.9,22431,RIO DE JANEIRO,RJ,BR
80f75d6b-c2bb-45a3-83d4-eda353796299,2017-01-23T12:43:50.980Z,false,1,30.0,0,50,0.0,74175,GOIANIA,GO,BR
8869c1a0-6119-4709-9f5c-eb2781aa142b,2017-01-20T13:14:52.534Z,true,1,30.0,0,30,13.0,42030,SAO PAULO,SP,BR
89b7ac42-35af-4c8d-ac15-6a0612e5e737,2017-01-20T13:15:05.227Z,true,2,40.0,0,0,14.0,91101,SANTO ANDRE,SP,BR
8e5c2388-27d3-403b-b555-885ed4eb6f73,2017-01-23T12:51:05.325Z,false,1,30.0,0,45,15.0,82800,SAO PAULO,SP,BR
97b51baa-5ddb-4c2d-a53f-9c043d21ecab,2017-01-20T13:14:23.010Z,true,5,81.0,0,0,20.0,12420,SAO PAULO,SP,BR
9a25fd9c-fdc2-43cf-a583-b8f0e62fd895,2017-01-23T12:42:30.885Z,false,2,40.0,0,40,0.0,24500,SAO PAULO,SP,BR
9d2848be-acce-4d5d-9970-56c5b1a06661,2017-01-23T12:45:04.303Z,false,1,30.0,0,90,15.0,31035,BELO HORIZONTE,MG,BR
a57c30fe-847b-4b47-99ac-a9aa55e915ce,2017-01-20T13:15:05.571Z,false,5,100.0,0,80,0.0,54280,SAO PAULO,SP,BR
a653d3d0-faa5-455a-af29-da66fd1f2ac9,2017-01-20T13:15:18.406Z,true,3,40.0,0,0,20.0,44553,SAO PAULO,SP,BR
a7217a6f-d5e4-4a69-86af-9a2a769874dd,2017-01-23T12:44:04.815Z,false,2,40.0,0,35,"",23330,SAO PAULO,SP,BR
aa5af95c-a05d-4472-bc53-f9ef63b07fa6,2017-01-23T12:43:16.151Z,false,3,60.0,0,50,1.0,56302,PETROLINA,PE,BR
b50ed567-aae6-4e86-812b-1c6ccc457ad0,2017-01-20T13:14:07.183Z,false,3,60.0,0,40,15.0,43110,SAO PAULO,SP,BR
bdbc95f4-0d41-41fa-8ab3-734ad9eee941,2017-01-20T13:15:50.128Z,true,3,60.0,15,0,15.0,89201,JOINVILLE,SC,BR
c90023d7-a973-41ee-8769-99d1605847f7,2017-01-23T12:50:52.569Z,false,2,40.0,0,50,15.0,12240,SAO JOSE DOS CAMPOS,SP,BR
cebc0ed7-451d-45aa-bece-e7c5976c51bb,2017-01-20T13:14:17.325Z,true,2,30.0,0,0,10.0,32310,CONTAGEM,MG,BR
d10402c8-9fda-4a54-a43e-ce7758f5500f,2017-01-20T13:15:50.683Z,false,3,60.0,0,40,30.0,24230,NITEROI,RJ,BR
d8e9656f-b5b0-4700-95e5-9daf14268188,2017-01-20T13:14:26.962Z,true,4,80.0,0,60,0.0,11015,SANTOS,SP,BR
dd746a44-8f1e-4621-86f3-f98c7f2fb393,2017-01-20T13:15:45.189Z,true,4,80.0,0,60,0.0,60120,FORTALEZA,CE,BR
e0692af0-5028-465b-a237-d951325fb664,2017-01-20T13:15:22.497Z,true,3,60.0,0,25,0.0,22740,RIO DE JANEIRO,RJ,BR
e8445f9f-3a6a-428f-9db4-1dd41b2eb9b3,2017-01-20T13:14:22.328Z,true,3,60.0,20,0,15.0,17509,MARILIA,SP,BR
ed7c4b99-f7aa-4f07-91df-7158f5989a9e,2017-01-23T12:39:33.551Z,false,1,30.0,0,60,0.0,70273,BRASILIA,DF,BR
ef8d17cd-ca44-4b18-83cb-d2f06f1b94cd,2017-01-23T12:39:50.278Z,false,1,30.0,0,80,10.0,70342,BRASILIA,DF,BR
f04cef53-6ba6-4a3f-9612-07e01257f4c7,2017-01-20T13:14:55.432Z,false,4,80.0,0,60,0.0,74120,GOIANIA,GO,BR
f468bd26-da0a-43a8-8e53-9976f57668c7,2017-01-23T12:33:19.376Z,false,1,30.0,0,40,18.0,50250,SAO PAULO,SP,BR
f9a6db15-655c-41c8-8f39-4ee29c5de2a0,2017-01-20T13:15:31.555Z,true,1,30.0,20,0,16.0,49030,ARACAJU,SE,BR
161dd2d9-6ed5-49c8-a899-1939beb98d8a,2017-01-20T13:14:46.729Z,true,3,60.0,0,0,0.0,60150,FORTALEZA,CE,BR
24409a29-3a8e-4c72-b248-aafb9a937249,2017-01-20T13:14:28.438Z,true,2,40.0,0,0,0.0,60170,FORTALEZA,CE,BR
463ceb1c-264d-440b-82c3-e6088b32fd8a,2017-01-20T13:14:14.637Z,true,3,40.0,0,0,15.0,23300,SAO PAULO,SP,BR
4dc9b3e3-4a32-45d5-a116-7016a665404f,2017-01-23T12:45:13.839Z,false,2,40.0,0,60,15.0,11340,SAO VICENTE,SP,BR
4fbd71bf-e0bf-42b6-999b-8c7225c76aed,2017-01-23T12:46:08.473Z,false,3,60.0,0,50,0.0,63416,CARAPICUIBA,SP,BR
53d691fe-1dad-4861-a21b-da4dcea68bd4,2017-01-20T13:14:26.009Z,true,3,60.0,15,0,19.9,92103,SANTO ANDRE,SP,BR
5595dc45-4ebd-4ccf-9e8e-0649bcc2ff8e,2017-01-20T13:15:33.248Z,false,3,60.0,0,0,10.0,90570,PORTO ALEGRE,RS,BR
575442a3-9a7a-425e-b4d3-9b81a92c2850,2017-01-20T13:15:15.464Z,true,1,30.0,0,0,20.0,66090,BELEM,PA,BR
67f67142-da82-40b5-b7e7-6eb1d24c9d40,2017-01-20T13:15:15.197Z,true,4,80.0,0,40,0.0,91760,PORTO ALEGRE,RS,BR
6813aa0a-ed80-482a-b8c7-83c9374ee5fe,2017-01-23T12:39:55.104Z,false,3,60.0,0,0,10.0,70862,BRASILIA,DF,BR
6ad6458f-2497-44e0-86ad-fb2db602a57d,2017-01-23T12:31:56.433Z,false,1,30.0,0,40,0.0,80420,CURITIBA,PR,BR
6ec77878-8682-4ba6-89c4-a8e7bcafa7b0,2017-01-20T13:15:28.071Z,true,1,40.0,0,0,15.0,52221,RECIFE,PE,BR
773d0844-63df-46cb-b0bd-3755979c1f11,2017-01-20T13:15:06.565Z,true,2,40.0,0,0,5.0,31990,BELO HORIZONTE,MG,BR
78bf7a80-073d-47f4-8a8e-eaaeb1cf7f15,2017-01-20T13:15:52.682Z,true,5,81.0,0,0,30.0,90705,SANTO ANDRE,SP,BR
84fcd5a9-5910-4f8c-ad4b-0fd769a43e19,2017-01-20T13:14:00.100Z,true,1,40.0,0,0,15.0,21221,RIO DE JANEIRO,RJ,BR
8d78d781-f855-4100-897a-df569695a496,2017-01-20T13:14:49.358Z,true,3,60.0,0,45,15.0,51190,SAO PAULO,SP,BR
8ed9defb-161e-4157-8e38-6ca79f028962,2017-01-20T13:14:29.050Z,false,2,40.0,0,45,35.0,33230,SAO PAULO,SP,BR
8fe366c1-7154-40e0-b7fb-f9c649aada05,2017-01-20T13:13:57.094Z,true,4,80.0,0,30,16.0,24320,NITEROI,RJ,BR
97257878-4f4c-4a83-a99a-99cacac0297e,2017-01-20T13:15:39.998Z,true,3,60.0,0,0,15.0,11087,SANTOS,SP,BR
9d8371e1-ec13-4c9b-874e-32b6226c7ec2,2017-01-20T13:13:47.309Z,true,4,80.0,0,60,30.0,54100,SAO PAULO,SP,BR
a069c595-e3d5-4261-b4ae-1f5d01fa817a,2017-01-20T13:13:50.715Z,false,2,40.0,30,45,25.0,54320,SAO PAULO,SP,BR
a24d83eb-529f-4dfa-9968-8a596d036b1a,2017-01-23T12:41:00.065Z,false,1,30.0,0,30,0.0,86055,LONDRINA,PR,BR
af65df71-fe60-4d84-971a-76d68a666b07,2017-01-23T12:43:48.181Z,false,5,100.0,0,40,40.0,20250,RIO DE JANEIRO,RJ,BR
b202ca65-a0cf-4011-8094-45a3877dd6de,2017-01-20T13:15:52.154Z,false,1,30.0,0,60,10.0,34730,SABARA,MG,BR
b52d7674-10d4-4a74-b72a-40c27467e22a,2017-01-23T12:51:58.677Z,true,3,60.0,20,0,15.0,70200,GUARULHOS,SP,BR
c52835b6-e237-41f4-b4f7-995878a1c980,2017-01-20T13:13:46.649Z,true,3,60.0,0,45,0.0,51540,SAO PAULO,SP,BR
ca106899-0737-4942-bae7-a79fa477228e,2017-01-20T13:14:09.971Z,false,5,100.0,0,30,40.0,42050,SAO PAULO,SP,BR
cbbf1f0b-0095-4419-b095-799b152e3b53,2017-01-20T13:13:41.822Z,false,1,30.0,0,40,15.0,58037,JOAO PESSOA,PB,BR
cdfe759f-bb96-40eb-acea-9726bff4b9a7,2017-01-20T13:13:52.217Z,true,4,80.0,30,0,50.0,24131,SAO PAULO,SP,BR
cf547654-0b54-46b2-b180-c2cd2c0bb9dd,2017-01-23T12:40:53.100Z,false,3,60.0,0,40,"",86072,LONDRINA,PR,BR
d0fca133-ed63-4995-821b-64542f51ef74,2017-01-20T13:13:00.939Z,true,2,40.0,10,20,20.0,22250,RIO DE JANEIRO,RJ,BR
d1438eec-30e2-4129-817c-6cdb7765e21f,2017-01-20T13:15:56.963Z,true,2,40.0,0,0,20.0,23052,RIO DE JANEIRO,RJ,BR
